technique,context_length,model,cache_size,niah,rag_hotpotqa,rag_nq,cite_str_em,cite_citation_rec,cite_citation_prec,recall_jsonkv,rerank,summ_multilex,icl_clinic,icl_banking
pyramidkv,32k,Llama-3.1-8B-Instruct,w32_c64_k5_avgpool,19.0,53.666666666666664,55.166666666666664,2.316666666666667,0.0,0.0,0.0,0.0,,,
pyramidkv,32k,Llama-3.1-8B-Instruct,w256_c2048_k7_avgpool,100.0,59.333333333333336,65.0,19.55,0.18181818181818182,0.25,26.0,4.266951219512196,0.2826274029999471,80.4,73.8
pyramidkv,32k,Yarn-Qwen3-8B-thinking,w2048_c8192_k7_avgpool,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Yarn-Qwen3-8B-thinking,w256_c2048_k7_avgpool,0.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Qwen3-8B-nothinking,w2048_c8192_k7_avgpool,0.0,0.33333333333333337,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Qwen3-8B-nothinking,w256_c2048_k7_avgpool,0.0,0.33333333333333337,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Yarn-Qwen3-8B-nothinking,w2048_c8192_k7_avgpool,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Yarn-Qwen3-8B-nothinking,w256_c2048_k7_avgpool,0.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,DeepSeek-R1-Distill-Llama-8B,w2048_c8192_k7_avgpool,100.0,51.0,52.666666666666664,25.516666666666666,1.7654022405183396,6.191666666666666,38.0,16.213081300813005,0.17468646986767272,88.4,86.2
pyramidkv,32k,DeepSeek-R1-Distill-Llama-8B,w256_c2048_k7_avgpool,100.0,46.0,50.16666666666667,17.333333333333332,0.0,0.0,33.0,4.946918699186991,0.11198728149194491,87.0,85.8
pyramidkv,32k,Qwen3-8B,w2048_c8192_k7_avgpool,0.0,0.33333333333333337,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Qwen3-8B,w256_c2048_k7_avgpool,0.0,0.33333333333333337,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Yarn-Qwen3-8B,w2048_c8192_k7_avgpool,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramidkv,32k,Yarn-Qwen3-8B,w256_c2048_k7_avgpool,0.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline,16k,DeepSeek-R1-Distill-Qwen-7B,default,36.0,33.33333333333333,34.0,14.316666666666666,0.14835164835164835,0.16025641025641024,8.0,0.0,,,
INT4,16k,DeepSeek-R1-Distill-Qwen-7B,default,38.0,32.33333333333333,36.333333333333336,12.716666666666669,0.13392857142857142,0.25396825396825395,4.0,0.0,,,
INT8,16k,DeepSeek-R1-Distill-Qwen-7B,default,34.0,33.666666666666664,34.66666666666667,15.616666666666667,0.2261904761904762,0.49166666666666664,7.000000000000001,0.1789349593495935,,,
baseline,16k,Qwen3-8B-thinking,default,,,,,,,,,0.003367003367003367,,
baseline,16k,Qwen2.5-7B-Instruct,default,100.0,69.0,65.66666666666666,36.583333333333336,44.53095238095238,38.55715754833402,97.0,47.34121951219512,0.39209976865444196,87.8,82.39999999999999
INT4,16k,Qwen2.5-7B-Instruct,default,100.0,69.66666666666667,62.33333333333333,35.3,50.40757575757575,39.913528138528136,95.0,46.41370731707317,0.41157370186095504,87.2,82.6
INT8,16k,Qwen2.5-7B-Instruct,default,100.0,67.66666666666666,63.0,38.78333333333334,46.419444444444444,42.2023199023199,97.0,46.5089918699187,0.4135558867494633,87.6,83.0
baseline,16k,Llama-3.1-8B-Instruct,default,100.0,68.33333333333333,66.0,45.66666666666667,42.82175602175602,36.265812501338814,99.0,51.72991869918698,0.418432737735436,89.4,81.39999999999999
INT4,16k,Llama-3.1-8B-Instruct,default,100.0,66.66666666666666,64.0,38.233333333333334,31.9759213009213,31.853787878787877,100.0,46.67643089430895,0.382588610198269,86.8,80.80000000000001
INT8,16k,Llama-3.1-8B-Instruct,default,100.0,68.0,65.66666666666666,44.266666666666666,34.4693722943723,30.4849611402243,100.0,50.17441463414634,0.41806707629828566,90.2,81.39999999999999
baseline,16k,Qwen3-8B-nothinking,default,,,,,,,,,0.0037411148522259632,,
INT4,16k,Qwen3-8B-nothinking,default,,,,,,,,,0.03923954008238025,,
INT8,16k,Qwen3-8B-nothinking,default,,,,,,,,,0.03274869539439653,,
baseline,16k,Yarn-Qwen3-8B-nothinking,default,,,,,,,,,0.0,,
INT4,16k,Yarn-Qwen3-8B-nothinking,default,,,,,,,,,0.08479701667574854,,
INT8,16k,Yarn-Qwen3-8B-nothinking,default,,,,,,,,,0.04002242642267577,,
baseline,16k,DeepSeek-R1-Distill-Llama-8B,default,99.0,63.0,63.5,30.583333333333336,6.275810116096493,17.6280525030525,100.0,43.47816260162601,,89.4,84.8
INT4,16k,DeepSeek-R1-Distill-Llama-8B,default,100.0,63.0,59.0,31.900000000000002,5.652114156912918,17.74801587301587,99.0,44.866853658536584,,88.4,85.6
INT8,16k,DeepSeek-R1-Distill-Llama-8B,default,100.0,62.33333333333333,58.333333333333336,32.93333333333334,6.081053312013064,17.977777777777778,98.0,49.522951219512194,,89.0,83.39999999999999
baseline,16k,Qwen3-8B,default,100.0,61.33333333333333,59.66666666666667,52.466666666666676,22.913000677513057,39.8230370120076,100.0,48.102634146341465,,90.8,84.8
INT4,16k,Qwen3-8B,default,100.0,63.66666666666667,57.49999999999999,55.199999999999996,22.49352202664896,40.924164724164726,100.0,53.1948699186992,0.03897871232023815,90.4,83.6
INT8,16k,Qwen3-8B,default,100.0,61.33333333333333,59.166666666666664,52.81666666666667,20.70895757149627,39.41787656787657,100.0,46.63746341463415,0.03647735461003207,90.2,85.0
baseline,16k,Yarn-Qwen3-8B,default,100.0,63.33333333333333,62.5,51.416666666666664,20.95846444147528,37.59057406731554,100.0,49.71614634146342,,91.2,86.0
INT4,16k,Yarn-Qwen3-8B,default,100.0,63.66666666666667,57.49999999999999,52.916666666666664,22.249878277896855,39.22335899394723,100.0,53.40610569105691,0.08546139700864509,90.4,84.8
INT8,16k,Yarn-Qwen3-8B,default,100.0,62.66666666666667,59.166666666666664,52.95000000000001,20.40437360197422,37.020374070374054,100.0,48.33378861788618,0.03193271696914169,90.0,85.6
baseline,32k,DeepSeek-R1-Distill-Qwen-7B,default,100.0,29.333333333333332,22.666666666666664,6.633333333333331,0.0,0.0,1.0,0.0,0.028931604050659795,16.2,25.4
INT4,32k,DeepSeek-R1-Distill-Qwen-7B,default,100.0,26.666666666666668,24.166666666666668,8.616666666666667,0.0,0.0,0.0,0.1789349593495935,0.023104056437389775,12.0,21.8
INT8,32k,DeepSeek-R1-Distill-Qwen-7B,default,100.0,27.666666666666668,25.666666666666664,7.533333333333333,0.0,0.0,0.0,0.0,0.039320857730279574,15.2,25.6
baseline,32k,Qwen3-8B-thinking,default,100.0,55.333333333333336,62.83333333333333,51.24999999999999,15.173816109071527,27.116928564211847,100.0,31.177056910569114,0.0,95.0,86.6
INT4,32k,Qwen3-8B-thinking,default,0.0,56.333333333333336,57.833333333333336,51.2,12.660638346861253,23.908808934032717,99.0,41.1439593495935,0.0666633449439488,94.8,85.6
INT8,32k,Qwen3-8B-thinking,default,100.0,56.99999999999999,60.66666666666667,52.800000000000004,17.348743407285944,28.427649556326028,100.0,29.867560975609752,0.03267939562044292,95.6,86.6
baseline,32k,Qwen2.5-7B-Instruct,default,100.0,65.33333333333333,63.83333333333333,34.36666666666666,23.456623931623934,25.316286345233706,97.0,36.201878048780486,0.3322026544963937,90.0,83.39999999999999
INT4,32k,Qwen2.5-7B-Instruct,default,100.0,67.0,59.833333333333336,27.48333333333333,23.993650793650794,25.561417748917748,93.0,34.598073170731716,0.3944182258383422,89.8,83.6
