technique,context_length,model,cache_size,rerank,cite,rag_nq,rag_hotpotqa,niah,recall_jsonkv,summ_multilex,icl_clinic,icl_banking
INT8,16k,Qwen3-8B,default,9.062628104440655,9.365467366329149,8.827559666480935,8.694310551561248,7.142170144982003,8.075047166182687,9.690066993078778,4.904386886339819,4.981087938830582
baseline,16k,Yarn-Qwen3-8B,default,19.186305257794125,19.931235025374896,17.624921301931725,17.617660142060014,13.198519093521904,15.519121045182882,,7.895183751163004,8.2127026610702
INT4,16k,Yarn-Qwen3-8B,default,18.90483838739026,19.987310655819243,17.544217836307073,17.505613577971875,13.152927550126567,15.44199108957355,20.783958746923282,7.827932204024837,8.154010124425579
INT8,16k,Yarn-Qwen3-8B,default,7.745101495099183,8.065862597997516,7.706943011816928,7.478319486078708,6.288920770010101,7.120563830298911,8.27681498232403,4.413486829183475,4.642861495125481
baseline,32k,DeepSeek-R1-Distill-Qwen-7B,default,27.37634263321602,31.059591777795475,21.2991142617265,21.33826076066825,38.29044450534909,18.517386606383816,34.398572614207495,5.9862975861281855,6.1690020804453205
INT4,32k,DeepSeek-R1-Distill-Qwen-7B,default,22.283076497378243,24.822178601526442,18.347750314900754,18.161319402117318,33.176123905835276,15.821248565055182,26.406347985359474,5.655625449926399,5.843417804037372
INT8,32k,DeepSeek-R1-Distill-Qwen-7B,default,9.955488342885136,10.619058878960045,8.887197155583486,8.58935289478793,12.328213855912288,8.451702618956151,11.117310649905813,3.588993012906412,3.733206302106286
baseline,32k,Qwen3-8B-thinking,default,19.087423777170105,21.2854745052127,15.611417669242439,15.861435405353648,28.564306184164405,13.246198064575065,22.685038902286266,4.567459298838711,4.731204326272008
INT4,32k,Qwen3-8B-thinking,default,16.228473924344726,17.58773397253468,13.903903367876731,13.360341916692915,22.305683188878067,11.609930452906974,18.601653291818288,4.2680323983933155,4.4364137444087195
INT8,32k,Qwen3-8B-thinking,default,7.680002213986918,8.04927816358107,6.931859408392066,6.915774916382174,9.661224953608427,6.430577232839497,8.464837342278054,2.8920403668647072,3.030996436163093
baseline,32k,Qwen2.5-7B-Instruct,default,27.689132444826814,26.129210010565334,21.56813769610705,20.19233718909822,13.427081339471705,20.16096427773172,34.01742533041845,1.6754424797418266,1.566707121275374
INT4,32k,Qwen2.5-7B-Instruct,default,22.096263581633682,20.257841972046837,17.028231372800033,16.700814212961966,11.953646214693936,16.581253381839822,25.20379529633321,1.4091782712547263,1.313271672705501
INT8,32k,Qwen2.5-7B-Instruct,default,9.905190443379281,9.832595469779882,8.691492420481312,8.397270318274668,6.334520038113726,8.545984593189052,10.925294783103274,1.1114321548473909,1.0749799465213763
baseline,32k,Llama-3.1-8B-Instruct,default,23.83696333598049,18.90793233967603,18.410691456970937,18.622813344103363,11.265126330202719,20.951981502026047,27.416273488168574,1.1419344288047393,1.1274900420311371
INT4,32k,Llama-3.1-8B-Instruct,default,20.42051794640072,19.253916319603913,16.688439366989513,17.051668938443918,10.560231999747739,17.25219836348574,23.631423563451442,0.9653597287402771,0.9549717793786869
INT8,32k,Llama-3.1-8B-Instruct,default,9.927283308748462,9.710707821459017,9.211975134448846,8.909866169845335,6.360074737040409,9.040217693855631,10.586418712023653,0.8128988500225288,0.8033270967151636
baseline,32k,Yarn-Qwen3-8B-thinking,default,11.285789306737842,11.732156162402875,9.759637161039713,9.95854576087983,19.596851962026733,8.464387183466766,12.65514445104465,3.779726405207999,3.9231505706560057
INT4,32k,Yarn-Qwen3-8B-thinking,default,11.384379936647974,11.874548456361449,9.925947001351698,9.920455736155576,18.531094109746398,8.546498646609752,12.530944296865442,3.7391103664920027,3.882232591193434
INT8,32k,Yarn-Qwen3-8B-thinking,default,6.036413447333102,6.27667997915347,5.448559260675651,5.35456063329754,8.341556654432404,5.065162190955446,6.44632830828508,2.5639743506950414,2.68053275247182
baseline,32k,Qwen3-8B-nothinking,default,19.10411377993132,21.232709167988215,15.748193410621935,15.781879698013096,28.344234804209787,13.160684003951765,23.00174863603546,4.593246895180649,4.764543150250519
INT4,32k,Qwen3-8B-nothinking,default,15.906487473371522,17.638934856849815,13.79261879071601,13.688705310691887,21.540636271193584,11.855674219894349,18.70453697396789,4.321590509289279,4.462062802481171
INT8,32k,Qwen3-8B-nothinking,default,7.704269926335535,8.181883264460243,6.887741164613108,7.063877853410024,9.93795730064985,6.409917224480511,8.309735049568104,2.9083613973125386,3.019017478064648
baseline,32k,Yarn-Qwen3-8B-nothinking,default,11.227897508534648,11.818026058953373,9.796217040557215,9.905356510376617,19.594542062189387,8.54824782577028,12.60890283575401,3.7728660326303776,3.9051748025382222
INT4,32k,Yarn-Qwen3-8B-nothinking,default,11.289574348009277,11.854855387696944,9.822741367312126,9.972799182412288,18.626001957162927,8.562445812848217,12.570638936057229,3.7657529166863375,3.9110830777170897
INT8,32k,Yarn-Qwen3-8B-nothinking,default,5.986041974654886,6.2671331225670555,5.493608225588513,5.5356008159313115,8.293353607947088,5.031114641109451,6.515310873233569,2.5421696668056843,2.6431695219149716
baseline,32k,DeepSeek-R1-Distill-Llama-8B,default,22.65136595953427,25.03371476649748,16.83245511963233,16.01734251160897,37.49225660873168,19.3437968673168,27.43265712847136,5.606576743215185,5.546672828752506
INT4,32k,DeepSeek-R1-Distill-Llama-8B,default,20.041715136884093,22.573760579608912,15.331549310727244,15.563208178446098,28.746388029208102,17.029764872214017,24.403080005028606,5.444268263827031,5.390017617217807
INT8,32k,DeepSeek-R1-Distill-Llama-8B,default,10.299992142807744,11.01433634651324,8.825620605721955,8.647811366895121,12.688723815438921,9.245325295608353,11.38864855311318,3.9089211792155476,3.8956322693671197
baseline,32k,Qwen3-8B,default,19.30565628488808,21.285449527268113,15.747859301873822,15.715817999721027,29.01540030233323,13.242709697695263,23.178539204710287,4.628639568791772,4.805407047147748
INT4,32k,Qwen3-8B,default,16.379607016239824,17.347862290796684,13.79430897606672,13.722159154360098,22.25448631762009,11.914454558057427,18.61520937752614,4.385865031828745,4.524852333001416
INT8,32k,Qwen3-8B,default,7.698899999861325,8.006794528257672,6.978507657949475,6.990988081762877,10.011210659454665,6.453188103720948,8.21711395011915,2.908984085146971,3.0649250171077154
baseline,32k,Yarn-Qwen3-8B,default,11.336180095197433,11.790583144333288,9.775621462358252,9.955396353371949,19.66730287732541,8.566590287950762,12.537132802495005,3.7824478265357904,3.9247639244118404
INT4,32k,Yarn-Qwen3-8B,default,11.322268968252503,11.913145981918827,9.763934137828883,9.883119928255685,18.605535624111692,8.4708384011835,12.512322406524609,3.7212187241052663,3.863160180403715
INT8,32k,Yarn-Qwen3-8B,default,5.933180420242532,6.260411897965306,5.3971261756028825,5.572044822647699,8.366066755479334,5.0102208599193485,6.509696818557583,2.5686038504227393,2.664895948402697
minference,16k,Qwen2.5-7B-Instruct,default,18.304204743657372,12.331427849601882,3.6201729040620148,3.5636508741685207,7.748341886898786,11.896872727503727,21.408919972060726,0.8123935807489714,0.7526038188506992
minference,16k,Llama-3.1-8B-Instruct,default,15.154318557632886,14.031610978431413,12.271389267655724,12.285271505984133,6.940381351701333,11.781927499230651,19.049337185548115,0.5660823408680102,0.5704909422524174
minference,32k,Qwen2.5-7B-Instruct,default,11.189468043278579,11.38055931010297,8.275074271916184,8.02062188280372,4.809697510773706,6.994856208154021,14.616375713067171,,0.4671571906142251
minference,32k,Llama-3.1-8B-Instruct,default,9.807299848044497,8.991591096144367,7.354100558974773,7.412018361486913,4.141897738416122,7.69136624319873,12.179155718137473,,0.3352470405718251
streamingllm_original,16k,Qwen2.5-7B-Instruct,default,35.9819094421587,28.568330795543364,30.913116555545336,30.8855544728545,22.62839363281688,28.00854267549892,,,
streamingllm_original,16k,Llama-3.1-8B-Instruct,default,32.78639356702523,29.80963457921712,29.18065825226483,29.099595185192676,20.41208792698191,28.380540899573404,,,
streamingllm_original,32k,Qwen2.5-7B-Instruct,default,27.852729521661264,26.20671970924288,21.17742510918366,20.314299295587002,13.604977690799883,18.603856988688296,,,
streamingllm_original,32k,Llama-3.1-8B-Instruct,default,22.46713646032521,18.93157898769636,18.551154676712702,18.504192185397155,11.351402909627984,19.338367491853763,,,
duoattn,16k,Llama-3.1-8B-Instruct,sp0.5_pf32768,23.83643766486447,21.863833481688257,22.109836345153084,22.112514760067544,16.83527259917688,21.811610084895097,,9.938999663966966,9.897784107242728
duoattn,16k,DeepSeek-R1-Distill-Llama-8B,sp0.5_pf32768,23.72971065088711,24.679225299774856,21.008587662571156,21.006150945227482,12.08019340168795,21.527620347862094,,9.956348575654161,10.017069966062014
duoattn,32k,Llama-3.1-8B-Instruct,sp0.5_pf32768,20.741685741393738,17.07239419780626,16.5893790293778,17.414541280491243,10.629671659322607,17.537555600663193,,,
duoattn,32k,DeepSeek-R1-Distill-Llama-8B,sp0.5_pf32768,20.19821192896537,22.05100856086114,15.524144949130092,16.076083318867823,27.106502840458496,17.50356006268336,23.09838230599429,6.086522903777089,6.00860748396351
snapkv,16k,DeepSeek-R1-Distill-Qwen-7B,w256_c2048_k7_maxpool,21.818971373784226,21.831882012184035,15.784344518584893,12.708934576286707,11.682015738979116,16.278278324192698,20.65838516667869,,
snapkv,16k,DeepSeek-R1-Distill-Qwen-7B,w2048_c8192_k7_maxpool,8.71963511967235,11.862499192528004,6.46784069212821,7.1540321550258215,4.394999807106605,6.441402847079498,14.53960374815586,,
snapkv,16k,Qwen2.5-7B-Instruct,w32_c4096_k7_maxpool,21.814958419305093,16.22335020606926,18.49590859700694,17.751582311165325,11.70345425413814,16.30123837081984,,,
snapkv,16k,Qwen2.5-7B-Instruct,w32_c1024_k7_maxpool,23.3965959863724,18.478385348317577,19.190000151649436,18.393576864341455,12.338149369620949,17.49974124247974,,,
snapkv,16k,Qwen2.5-7B-Instruct,w32_c4096_k5_avgpool,22.25172682181496,16.921944775809173,18.974758133899584,18.431498359082898,,17.51758910467857,,,
snapkv,16k,Qwen2.5-7B-Instruct,w256_c2048_k7_maxpool,18.228106374723474,17.61443197925954,18.806508978236106,18.158506368910086,11.806072635457424,16.74862027666787,17.348459600574998,2.6734370004076933,2.7861684770428576
snapkv,16k,Qwen2.5-7B-Instruct,w2048_c8192_k7_maxpool,10.356259008878851,6.481577622767369,7.8550889665637005,7.779778769650964,4.405986869543891,6.500528110099664,11.318396191504888,1.9625689531646684,2.066037356750752
snapkv,16k,Llama-3.1-8B-Instruct,w32_c4096_k7_maxpool,21.29341328603262,19.414337114022285,18.976415289550555,18.886809745679013,11.163799556383825,18.070951011608035,,,
snapkv,16k,Llama-3.1-8B-Instruct,w32_c1024_k7_maxpool,23.625970209404773,23.025745936816623,19.801532097965197,19.99041767042832,11.641799697423522,19.31665377202312,,,
snapkv,16k,Llama-3.1-8B-Instruct,w32_c4096_k5_avgpool,21.579801678476052,21.169763528277805,18.97861588532543,18.959115616359764,,18.42882104366733,,,
snapkv,16k,Llama-3.1-8B-Instruct,w256_c2048_k7_maxpool,22.260980061986935,22.108348754608304,18.988501732679005,19.118516800025134,11.11085265372289,18.774982718162576,16.734934802935967,2.704341355220372,2.6705486381223356
snapkv,16k,Llama-3.1-8B-Instruct,w2048_c8192_k7_maxpool,9.141470722995823,8.192674673568655,7.2569860149831005,7.392536141696262,3.5614352108124954,6.580514005129645,11.74849766967241,1.741713272665557,1.745887520236382
snapkv,16k,Qwen3-8B-nothinking,w256_c2048_k7_maxpool,,,,,,,23.05507166014777,,
snapkv,16k,Qwen3-8B-nothinking,w2048_c8192_k7_maxpool,,,,,,,8.624350846919118,,
snapkv,16k,Yarn-Qwen3-8B-nothinking,w256_c2048_k7_maxpool,,,,,,,16.027395475545173,,
snapkv,16k,Yarn-Qwen3-8B-nothinking,w2048_c8192_k7_maxpool,,,,,,,10.594912041825514,,
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w64_c512_k7_maxpool,,,,,,,,6.153950362887342,6.18458545573695
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w128_c512_k7_maxpool,,,,,,,,5.732441248955963,6.027045123458482
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w128_c1024_k7_maxpool,,,,,,,,6.0778504371830495,6.084881997964472
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w256_c512_k7_maxpool,,,,,,,,5.959054933038194,5.993294084880612
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w64_c1024_k7_maxpool,,,,,,,,6.107648760355243,6.1295351862133804
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w128_c2048_k7_maxpool,,,,,,,,6.014973301594607,6.041581029789565
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w64_c2048_k7_maxpool,,,,,,,,6.118997006566652,6.154326330326461
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w256_c2048_k7_maxpool,22.878195002567047,23.99455677172083,18.95015555763563,18.47606414316141,7.742321795545752,18.882247399452464,22.166712279005743,5.847008871679303,5.906045188187958
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w256_c1024_k7_maxpool,,,,,,,,5.951185308003154,5.968856941758122
snapkv,16k,DeepSeek-R1-Distill-Llama-8B,w2048_c8192_k7_maxpool,12.02513329395509,7.7524059173449205,6.830644287750771,6.751132861431085,2.346687335853341,6.556938860886395,13.510862415071603,1.7386824352773065,1.753577007776629
snapkv,16k,Qwen3-8B,w256_c2048_k7_maxpool,18.202423866208644,22.465455494155645,17.249679350216024,17.261477553844013,10.395415654250183,14.504454037514506,23.22043138483299,5.167525801360534,5.388604488229878
snapkv,16k,Qwen3-8B,w2048_c8192_k7_maxpool,7.61485885126594,7.910132947274075,6.18657995507497,6.191115487749496,3.162162918513467,4.648465518628763,10.498904956915151,1.4121582766952332,1.4770345112348073
snapkv,16k,Yarn-Qwen3-8B,w4096_c32768_k7_maxpool,,,,,1.9634316811347043,,,,
snapkv,16k,Yarn-Qwen3-8B,w2048_c32768_k7_maxpool,,,,,3.3117540206172262,,,,
snapkv,16k,Yarn-Qwen3-8B,w8192_c16384_k7_maxpool,,,,,1.9634868544498356,,,,
snapkv,16k,Yarn-Qwen3-8B,w2048_c16384_k7_maxpool,,,,,3.311860741023816,,,,
snapkv,16k,Yarn-Qwen3-8B,w8192_c32768_k7_maxpool,,,,,7.99385987982848,,,,
snapkv,16k,Yarn-Qwen3-8B,w4096_c16384_k7_maxpool,,,,,8.129117251605443,,,,
snapkv,16k,Yarn-Qwen3-8B,w4096_c8192_k7_maxpool,,,,,1.963137007693587,,,,
snapkv,16k,Yarn-Qwen3-8B,w256_c2048_k7_maxpool,20.240576170674586,22.106008961671474,17.32639356389627,17.40432215276982,10.403432752220006,14.239586473325687,23.442619293559375,5.170589117837202,5.404173646020174
snapkv,16k,Yarn-Qwen3-8B,w2048_c8192_k7_maxpool,5.996281368240237,8.164391516262995,6.107263298766173,6.2070018390251605,3.14649970296555,4.39060634591724,10.653651735274117,1.415245413342032,1.481343476578037
snapkv,32k,DeepSeek-R1-Distill-Qwen-7B,w256_c2048_k7_maxpool,6.661077130048535,8.237459848137929,12.131021682029589,12.37418684985738,32.54631106465336,9.762926795171094,22.023404910049514,2.912812352175049,3.031581136090028
snapkv,32k,DeepSeek-R1-Distill-Qwen-7B,w2048_c8192_k7_maxpool,5.442924406038289,4.995016019447152,4.891907016975109,4.963179652174981,29.925032655562667,3.9540059012624402,11.686348471110822,0.7425906540448115,0.8595348430734482
snapkv,32k,Qwen3-8B-thinking,w256_c2048_k7_maxpool,14.513509970833049,17.29296597717157,10.966571566865632,10.970464723902051,7.583733378558876,7.288499644478552,18.79106099716291,2.4099798286121388,2.4941952713389473
snapkv,32k,Qwen3-8B-thinking,w2048_c8192_k7_maxpool,4.851021280326743,7.727933711619205,4.0171449744680965,3.659213314484016,2.7700009568263613,2.641528166211187,9.18134159722794,0.6852543705773464,0.648022555279118
snapkv,32k,Qwen2.5-7B-Instruct,w32_c4096_k7_maxpool,16.918973393002183,15.136030350190588,12.129285448748071,11.58364380543896,6.519047751221872,10.740649736839275,,,
snapkv,32k,Qwen2.5-7B-Instruct,w32_c1024_k7_maxpool,17.52123783189778,16.6361352173702,13.01996993466737,11.864201342226975,6.566354248260886,10.807101796058834,,,
snapkv,32k,Qwen2.5-7B-Instruct,w32_c4096_k5_avgpool,16.81429766973198,14.36215808262131,12.273167838187899,11.73776920544089,,10.67074060159358,,,
snapkv,32k,Qwen2.5-7B-Instruct,w256_c2048_k7_maxpool,16.937871713199698,12.196205275241615,10.6649494271893,11.330981025943569,11.04356636385212,10.56584090933923,22.129803597656295,2.783504892050111,2.91274779939466
snapkv,32k,Qwen2.5-7B-Instruct,w2048_c8192_k7_maxpool,7.623071665014791,6.27956408212684,4.88204295441471,3.395873119828849,10.708289801058703,4.0483913045165325,8.732876420227026,0.9626161572734131,0.8754103565931849
snapkv,32k,Llama-3.1-8B-Instruct,w32_c4096_k7_maxpool,16.52717614989045,13.803859906725407,12.394888748985432,12.619366775474814,5.881291927461817,12.376963504510135,,,
snapkv,32k,Llama-3.1-8B-Instruct,w32_c1024_k7_maxpool,16.93815721949124,14.961336872282356,12.464588659632652,12.882780475386006,5.956052523584048,12.54465137405505,,,
snapkv,32k,Llama-3.1-8B-Instruct,w32_c4096_k5_avgpool,17.464127014546612,15.544551177775384,12.265897865906243,12.721923325115036,,13.415265576254484,,,
snapkv,32k,Llama-3.1-8B-Instruct,w256_c2048_k7_maxpool,5.048293838245042,15.33418676700842,11.689535634975702,4.528972249393137,8.456460024074035,12.132942394332465,22.024925489895427,2.8407058113995975,2.818233215819358
snapkv,32k,Llama-3.1-8B-Instruct,w2048_c8192_k7_maxpool,6.0449512612609295,5.542182767992899,4.231178331966193,4.539246607933976,3.684725722314046,4.075165180760141,10.250080067389286,0.8672654564616697,0.735698099267118
snapkv,32k,Yarn-Qwen3-8B-thinking,w256_c2048_k7_maxpool,14.097024133669587,17.159396524462156,10.844225781346777,10.789391085052857,7.503476399506973,7.542533876636409,18.806790435947324,2.395451427930626,2.454608387929388
snapkv,32k,Yarn-Qwen3-8B-thinking,w2048_c8192_k7_maxpool,5.650539911857473,7.753057641362478,3.9167358243338266,3.916467379238066,7.618732559187158,2.1530261213236637,9.041349340438082,0.6969182783888225,0.7253456520368555
snapkv,32k,Qwen3-8B-nothinking,w256_c2048_k7_maxpool,10.697276321743617,17.142972409336203,10.883405363495381,10.855933112420553,7.616637556730268,7.267801534454277,19.010163949647325,2.4309646462837233,2.512566510318939
snapkv,32k,Qwen3-8B-nothinking,w2048_c8192_k7_maxpool,5.820398306253477,5.334341491217453,3.7577531046204977,3.5734058805266606,7.599248137292839,1.8810975435446509,9.158987876130363,0.6973443291478839,0.6956148857279982
snapkv,32k,Yarn-Qwen3-8B-nothinking,w256_c2048_k7_maxpool,14.085814974654166,8.131360995288038,10.764331081130129,10.658198038628278,7.504521551635827,7.551640397433424,12.992416238178912,2.4046961298495644,2.4794750889480097
snapkv,32k,Yarn-Qwen3-8B-nothinking,w2048_c8192_k7_maxpool,2.6875442735713047,7.697553823755279,3.267605204327224,3.966580948541463,7.626727289290318,1.9678224308829888,7.754093237578443,0.6993954192054793,0.726870101711168
snapkv,32k,DeepSeek-R1-Distill-Llama-8B,w256_c2048_k7_maxpool,7.41854945731317,7.016692985256541,11.16758582670239,4.894469326586184,8.567245449338131,12.117223033421393,22.145620370082348,1.1341615598938324,1.1338074361693806
snapkv,32k,DeepSeek-R1-Distill-Llama-8B,w2048_c8192_k7_maxpool,6.236993902945981,7.448826207862809,3.6995074988559287,2.8418277134901726,2.0768184625558117,4.063313217669666,10.493445001259326,0.7479491956418317,0.842570449306395
snapkv,32k,Qwen3-8B,w256_c2048_k7_maxpool,14.51013684149858,17.242614014214865,9.966139427152939,10.979434777759968,7.607407685195689,7.2530031220763815,14.755040161204265,2.3214934374453295,2.411116578101866
snapkv,32k,Qwen3-8B,w2048_c8192_k7_maxpool,5.801304593775569,4.483662047305577,3.0222270174150325,3.9831940380987993,7.616459649810353,2.63690141351378,9.188201843430015,0.6960692730850933,0.719173845709425
snapkv,32k,Yarn-Qwen3-8B,w256_c2048_k7_maxpool,14.24119058624672,16.680176696809152,10.855309238746154,11.116954647201688,7.569734830292598,7.488862070413873,18.931550405366835,2.395423356537524,2.5014498002848558
snapkv,32k,Yarn-Qwen3-8B,w2048_c8192_k7_maxpool,4.821672291599647,7.7326365853628065,3.9543529271287583,3.7206695726277856,2.753731410299328,2.42015990569077,8.997915673404385,0.694295196351982,0.7238161145572852
